loss,val_loss
0.026063039898872375,0.0057517774403095245
0.0032627268228679895,0.002074957126751542
0.0017014333279803395,0.0014618946006521583
0.0011846934212371707,0.001063350704498589
0.0009394733933731914,0.0009141816408373415
0.0008155588293448091,0.0007971323793753982
0.0007216495578177273,0.000706619000993669
0.0006504782359115779,0.0006493519176729023
0.0005974777741357684,0.0005962670547887683
0.0005458613159134984,0.000540178909432143
