loss,val_loss
0.024615924805402756,0.004909072536975145
0.004660183563828468,0.004488102626055479
0.004409451968967915,0.0043530212715268135
0.004256993066519499,0.004203260410577059
0.004054872319102287,0.003976450301706791
0.0038603332359343767,0.0038398432079702616
0.003704220289364457,0.003689307253807783
0.0035242410376667976,0.003263149643316865
0.0030743200331926346,0.002918275073170662
0.0029325252398848534,0.002850883174687624
